=== Extensions ablation: 9 runs ===

[1/9] RUN  double_icm seed=0

=== Run: double_icm_seed0 ===
  Double DQN:         True
  Prioritized Replay: False
  ICM (curiosity):    True
  Reward shaping:     False

  Device: cpu
  Ep  900 | R   199.7 | Avg100   226.1 | Eps 0.010 | Loss 0.3998 | r_int  10.24 | F    3.13 | t=202s
  Ep  910 | R   236.6 | Avg100   226.9 | Eps 0.010 | Loss 0.4560 | r_int   6.93 | F    4.03 | t=204s
  Ep  920 | R   210.5 | Avg100   228.3 | Eps 0.010 | Loss 0.4544 | r_int  12.94 | F    3.42 | t=206s
  Ep  930 | R   265.7 | Avg100   232.4 | Eps 0.010 | Loss 0.5734 | r_int  19.51 | F    3.18 | t=208s
  Ep  940 | R   268.2 | Avg100   235.3 | Eps 0.010 | Loss 0.4589 | r_int   4.21 | F    3.41 | t=209s
  Ep  950 | R   227.4 | Avg100   237.0 | Eps 0.010 | Loss 0.5088 | r_int  23.16 | F    3.58 | t=211s
  Ep  960 | R   271.1 | Avg100   234.8 | Eps 0.010 | Loss 0.4335 | r_int  14.70 | F    3.67 | t=214s
  Ep  970 | R   249.8 | Avg100   237.2 | Eps 0.010 | Loss 0.4721 | r_int   7.25 | F    3.15 | t=216s
  Ep  980 | R   230.7 | Avg100   237.2 | Eps 0.010 | Loss 0.4747 | r_int   8.17 | F    3.53 | t=218s
  Ep  990 | R   215.5 | Avg100   235.1 | Eps 0.010 | Loss 0.5628 | r_int   5.88 | F    3.28 | t=220s
  Ep 1000 | R   249.5 | Avg100   231.9 | Eps 0.010 | Loss 0.4018 | r_int   3.36 | F    3.53 | t=221s

  Done. Log saved to logs/double_icm_shaping_seed2.csv
  Best 100-ep avg: 238.0

=== Extensions ablation complete. ===

Generate the full comparison plot:
  python plot.py --variants vanilla double per double_per double_icm double_shaping double_icm_shaping --seeds 0 1 2 --out plots/full_ablation.png
