episode,reward,moving_avg_100,epsilon,loss,steps,intrinsic_sum,shaping_sum,icm_loss
180,-67.58044556663681,-113.09966552651302,0.6436000000000033,1.4162573822446771,148,1.5966538809880149,0.0,0.1152050587776545
181,-266.9314576417443,-114.14647062085955,0.6416200000000033,1.266145333239477,291,6.5592851017499925,0.0,0.1212481110777757
182,-99.75892323284191,-114.00603085263033,0.6396400000000033,1.2143135286610702,234,3.763096442387905,0.0,0.15311499890582314
183,-82.99632569721317,-114.26900668350447,0.6376600000000033,1.4704951380307858,101,1.46346642068238,0.0,0.12519041620768034
184,113.6829461628381,-112.73325889370537,0.6356800000000034,1.2918343769907952,1000,236.9181791829178,0.0,0.1446457355469465
185,-93.68389585871253,-111.17748272022344,0.6337000000000034,1.1612664222717286,122,1.8431754958583042,0.0,0.15824285050233206
186,15.949367677876111,-109.56607699715764,0.6317200000000034,1.3024271152913571,80,2.9754559271095786,0.0,0.17711337842047215
187,-42.57249979929236,-106.85266451108639,0.6297400000000034,1.276514969021082,161,4.536296705715358,0.0,0.17701735366135835
188,-67.25320591647777,-107.52555136272696,0.6277600000000034,1.497147057056427,99,1.5022093486913946,0.0,0.1632930013537407
189,-90.84151294275108,-107.4402490762858,0.6257800000000034,1.1990809813141823,94,1.6323259003111161,0.0,0.13445407897233963
190,-31.809967537039654,-106.00901760294084,0.6238000000000035,1.2191273819755863,150,3.0158510478795506,0.0,0.1600883041281958
191,-73.8924904610081,-105.92786928269943,0.6218200000000035,1.7338566056319646,168,1.7174038238154026,0.0,0.17146895737165496
192,14.477456351470215,-104.1109620580326,0.6198400000000035,1.408181211054325,1000,183.7103706974449,0.0,0.17891778569296002
193,-57.63857907362135,-103.47788529929774,0.6178600000000035,1.0571604360427176,111,1.395012779845274,0.0,0.18341050589723246
194,-15.447070752383809,-103.01559877110294,0.6158800000000035,1.1198515867864764,148,3.8458499667904107,0.0,0.1660196448902826
195,-34.510317326532274,-102.57402979057593,0.6139000000000036,1.375509453671319,167,2.906336890067905,0.0,0.17505108130474886
196,-20.52222571437173,-101.55533231245552,0.6119200000000036,1.1602195022684154,133,4.135781221673824,0.0,0.1755552397984447
197,-174.46537278679978,-101.338100678564,0.6099400000000036,1.5332524116550172,226,3.975859848287655,0.0,0.18376969612602675
198,-6.551999154716867,-100.09690024239745,0.6079600000000036,1.3716153096821573,141,2.1830024924274767,0.0,0.18102573417127132
